Run Number,Event Number,Commentary,Q Curve File,Q Comment,TEQ File,TEQ Comment,Tune File,Peak Amp (V),Peak Center (MHz),Beam ON,RF Level (dBm),IF Atten,He Temperature,He Pressure,NMR Channel,Temperature,CC,Measurement Type,ADC_1,ADC_2,ADC_3,ADC_4,ADC_5,ADC_6,ADC_7,ADC_8,ADC_9,ADC_10,ADC_11,ADC_12,ADC_13,ADC_14,ADC_15,ADC_16,ADC_17,ADC_18,ADC_19,ADC_20,ADC_21,ADC_22,ADC_23,ADC_24,ADC_25,ADC_26,ADC_27,ADC_28,ADC_29,ADC_30,ADC_31,ADC_32,ADC_33,ADC_34,ADC_35,ADC_36,ADC_37,ADC_38,ADC_39,ADC_40,ADC_41,ADC_42,ADC_43,ADC_44,ADC_45,ADC_46,ADC_47,ADC_48,ADC_49,ADC_50,ADC_51,ADC_52,ADC_53,ADC_54,ADC_55,ADC_56,ADC_57,ADC_58,ADC_59,ADC_60,ADC_61,ADC_62,ADC_63,ADC_64,ADC_65,ADC_66,ADC_67,ADC_68,ADC_69,ADC_70,ADC_71,ADC_72,ADC_73,ADC_74,ADC_75,ADC_76,ADC_77,ADC_78,ADC_79,ADC_80,ADC_81,ADC_82,ADC_83,ADC_84,ADC_85,ADC_86,ADC_87,ADC_88,ADC_89,ADC_90,ADC_91,ADC_92,ADC_93,ADC_94,ADC_95,ADC_96,ADC_97,ADC_98,ADC_99,ADC_100,ADC_101,ADC_102,ADC_103,ADC_104,ADC_105,ADC_106,ADC_107,ADC_108,ADC_109,ADC_110,ADC_111,ADC_112,ADC_113,ADC_114,ADC_115,ADC_116,ADC_117,ADC_118,ADC_119,ADC_120,ADC_121,ADC_122,ADC_123,ADC_124,ADC_125,ADC_126,ADC_127,ADC_128,ADC_129,ADC_130,ADC_131,ADC_132,ADC_133,ADC_134,ADC_135,ADC_136,ADC_137,ADC_138,ADC_139,ADC_140,ADC_141,ADC_142,ADC_143,ADC_144,ADC_145,ADC_146,ADC_147,ADC_148,ADC_149,ADC_150,ADC_151,ADC_152,ADC_153,ADC_154,ADC_155,ADC_156,ADC_157,ADC_158,ADC_159,ADC_160,ADC_161,ADC_162,ADC_163,ADC_164,ADC_165,ADC_166,ADC_167,ADC_168,ADC_169,ADC_170,ADC_171,ADC_172,ADC_173,ADC_174,ADC_175,ADC_176,ADC_177,ADC_178,ADC_179,ADC_180,ADC_181,ADC_182,ADC_183,ADC_184,ADC_185,ADC_186,ADC_187,ADC_188,ADC_189,ADC_190,ADC_191,ADC_192,ADC_193,ADC_194,ADC_195,ADC_196,ADC_197,ADC_198,ADC_199,ADC_200,ADC_201,ADC_202,ADC_203,ADC_204,ADC_205,ADC_206,ADC_207,ADC_208,ADC_209,ADC_210,ADC_211,ADC_212,ADC_213,ADC_214,ADC_215,ADC_216,ADC_217,ADC_218,ADC_219,ADC_220,ADC_221,ADC_222,ADC_223,ADC_224,ADC_225,ADC_226,ADC_227,ADC_228,ADC_229,ADC_230,ADC_231,ADC_232,ADC_233,ADC_234,ADC_235,ADC_236,ADC_237,ADC_238,ADC_239,ADC_240,ADC_241,ADC_242,ADC_243,ADC_244,ADC_245,ADC_246,ADC_247,ADC_248,ADC_249,ADC_250,ADC_251,ADC_252,ADC_253,ADC_254,ADC_255,ADC_256,ADC_257,ADC_258,ADC_259,ADC_260,ADC_261,ADC_262,ADC_263,ADC_264,ADC_265,ADC_266,ADC_267,ADC_268,ADC_269,ADC_270,ADC_271,ADC_272,ADC_273,ADC_274,ADC_275,ADC_276,ADC_277,ADC_278,ADC_279,ADC_280,ADC_281,ADC_282,ADC_283,ADC_284,ADC_285,ADC_286,ADC_287,ADC_288,ADC_289,ADC_290,ADC_291,ADC_292,ADC_293,ADC_294,ADC_295,ADC_296,ADC_297,ADC_298,ADC_299,ADC_300,ADC_301,ADC_302,ADC_303,ADC_304,ADC_305,ADC_306,ADC_307,ADC_308,ADC_309,ADC_310,ADC_311,ADC_312,ADC_313,ADC_314,ADC_315,ADC_316,ADC_317,ADC_318,ADC_319,ADC_320,ADC_321,ADC_322,ADC_323,ADC_324,ADC_325,ADC_326,ADC_327,ADC_328,ADC_329,ADC_330,ADC_331,ADC_332,ADC_333,ADC_334,ADC_335,ADC_336,ADC_337,ADC_338,ADC_339,ADC_340,ADC_341,ADC_342,ADC_343,ADC_344,ADC_345,ADC_346,ADC_347,ADC_348,ADC_349,ADC_350,ADC_351,ADC_352,ADC_353,ADC_354,ADC_355,ADC_356,ADC_357,ADC_358,ADC_359,ADC_360,ADC_361,ADC_362,ADC_363,ADC_364,ADC_365,ADC_366,ADC_367,ADC_368,ADC_369,ADC_370,ADC_371,ADC_372,ADC_373,ADC_374,ADC_375,ADC_376,ADC_377,ADC_378,ADC_379,ADC_380,ADC_381,ADC_382,ADC_383,ADC_384,ADC_385,ADC_386,ADC_387,ADC_388,ADC_389,ADC_390,ADC_391,ADC_392,ADC_393,ADC_394,ADC_395,ADC_396,ADC_397,ADC_398,ADC_399,ADC_400,ADC_401
2.0,1749496571,,QCV3608133393.csv,Baseline Noise Measurement,NMRave.csv,Unused,Tune2.csv,31.59058952331543,2.0,212.951904296875,1.0,7.0,4.0,2.13326012312,33.89,1000.0,22.0,QCV,0.026092529296875,0.02593994140625,0.026031494140625,0.025115966796875,0.0249786376953125,0.0238037109375,0.022979736328125,0.0237579345703125,0.0222320556640625,0.02288818359375,0.021148681640625,0.021331787109375,0.0210113525390625,0.0204010009765625,0.019378662109375,0.018890380859375,0.018402099609375,0.018218994140625,0.0178375244140625,0.0172271728515625,0.0172271728515625,0.016815185546875,0.016326904296875,0.015655517578125,0.015045166015625,0.015167236328125,0.0142669677734375,0.0137786865234375,0.0131378173828125,0.01336669921875,0.0126953125,0.0111846923828125,0.011138916015625,0.0113067626953125,0.010162353515625,0.01019287109375,0.0096435546875,0.0095672607421875,0.0091400146484375,0.008331298828125,0.007415771484375,0.0073089599609375,0.0071868896484375,0.006805419921875,0.0061187744140625,0.0064239501953125,0.0060577392578125,0.00616455078125,0.005462646484375,0.004852294921875,0.0046234130859375,0.00433349609375,0.003326416015625,0.0029296875,0.002227783203125,0.0023040771484375,0.001678466796875,0.00115966796875,0.0017547607421875,0.0010833740234375,7.62939453125e-05,-0.0001983642578125,-0.000518798828125,-0.000762939453125,-0.0009918212890625,-0.0018463134765625,-0.0020904541015625,-0.002410888671875,-0.002899169921875,-0.002166748046875,-0.0032501220703125,-0.0039520263671875,-0.0041961669921875,-0.004638671875,-0.004486083984375,-0.0048675537109375,-0.0051727294921875,-0.0057830810546875,-0.005401611328125,-0.0058135986328125,-0.0060882568359375,-0.006378173828125,-0.0069580078125,-0.006744384765625,-0.00775146484375,-0.00665283203125,-0.0078277587890625,-0.0082244873046875,-0.0092010498046875,-0.0091094970703125,-0.009368896484375,-0.009613037109375,-0.010101318359375,-0.0106201171875,-0.0103302001953125,-0.010986328125,-0.0112457275390625,-0.0113983154296875,-0.0120849609375,-0.0117645263671875,-0.0123138427734375,-0.013153076171875,-0.0128021240234375,-0.01226806640625,-0.013031005859375,-0.01300048828125,-0.0140380859375,-0.013885498046875,-0.0139617919921875,-0.013763427734375,-0.014862060546875,-0.0152435302734375,-0.0153656005859375,-0.016143798828125,-0.016265869140625,-0.01568603515625,-0.016632080078125,-0.015899658203125,-0.0168914794921875,-0.0169677734375,-0.0170135498046875,-0.0173492431640625,-0.01751708984375,-0.018096923828125,-0.017822265625,-0.018096923828125,-0.01837158203125,-0.0181427001953125,-0.01873779296875,-0.01910400390625,-0.0195159912109375,-0.01922607421875,-0.019195556640625,-0.019561767578125,-0.0196685791015625,-0.02008056640625,-0.01898193359375,-0.020172119140625,-0.0203857421875,-0.0206298828125,-0.021240234375,-0.020660400390625,-0.020721435546875,-0.021636962890625,-0.02142333984375,-0.0214080810546875,-0.02130126953125,-0.02166748046875,-0.022216796875,-0.02197265625,-0.0220489501953125,-0.022491455078125,-0.022125244140625,-0.0221405029296875,-0.0225982666015625,-0.02276611328125,-0.0229949951171875,-0.023529052734375,-0.0228424072265625,-0.023284912109375,-0.02301025390625,-0.0230255126953125,-0.0235748291015625,-0.023651123046875,-0.0240936279296875,-0.0238037109375,-0.0240325927734375,-0.0242767333984375,-0.0236663818359375,-0.0239105224609375,-0.0240325927734375,-0.0246734619140625,-0.0242156982421875,-0.0246429443359375,-0.0247650146484375,-0.025054931640625,-0.0245819091796875,-0.0240478515625,-0.0246124267578125,-0.0245208740234375,-0.02447509765625,-0.024627685546875,-0.0254364013671875,-0.0251922607421875,-0.0254364013671875,-0.0253753662109375,-0.0256500244140625,-0.025360107421875,-0.025726318359375,-0.0250396728515625,-0.025177001953125,-0.0250701904296875,-0.0248870849609375,-0.0247650146484375,-0.0247344970703125,-0.0255126953125,-0.0251312255859375,-0.0253753662109375,-0.024993896484375,-0.0251617431640625,-0.0249481201171875,-0.025390625,-0.025177001953125,-0.0249176025390625,-0.0247039794921875,-0.0248565673828125,-0.025390625,-0.0254364013671875,-0.0251922607421875,-0.0255126953125,-0.02520751953125,-0.0248565673828125,-0.0248565673828125,-0.0253753662109375,-0.0250244140625,-0.025848388671875,-0.0255584716796875,-0.024993896484375,-0.0251312255859375,-0.0246734619140625,-0.02471923828125,-0.0244598388671875,-0.0244598388671875,-0.024749755859375,-0.0245208740234375,-0.0241241455078125,-0.024139404296875,-0.0238800048828125,-0.0244293212890625,-0.0244903564453125,-0.0240325927734375,-0.0236053466796875,-0.024139404296875,-0.0240020751953125,-0.023651123046875,-0.02325439453125,-0.022918701171875,-0.023162841796875,-0.02301025390625,-0.0230255126953125,-0.0230560302734375,-0.022491455078125,-0.022125244140625,-0.022064208984375,-0.02215576171875,-0.0219879150390625,-0.022186279296875,-0.0217132568359375,-0.021331787109375,-0.0212860107421875,-0.0216217041015625,-0.021331787109375,-0.0211334228515625,-0.020904541015625,-0.0203857421875,-0.02081298828125,-0.0209808349609375,-0.0199127197265625,-0.019989013671875,-0.0201416015625,-0.0203399658203125,-0.020050048828125,-0.0189056396484375,-0.018798828125,-0.0192108154296875,-0.0178680419921875,-0.018035888671875,-0.018157958984375,-0.0180511474609375,-0.0175018310546875,-0.0181121826171875,-0.0176849365234375,-0.01708984375,-0.0170135498046875,-0.01708984375,-0.0167694091796875,-0.016448974609375,-0.0157470703125,-0.0157318115234375,-0.0160369873046875,-0.0156097412109375,-0.01470947265625,-0.0145721435546875,-0.015045166015625,-0.014373779296875,-0.013885498046875,-0.0139617919921875,-0.013885498046875,-0.0132904052734375,-0.013580322265625,-0.0130157470703125,-0.0121307373046875,-0.0123291015625,-0.0124664306640625,-0.011627197265625,-0.011810302734375,-0.0113525390625,-0.0113372802734375,-0.0110321044921875,-0.01055908203125,-0.010345458984375,-0.009521484375,-0.009918212890625,-0.009246826171875,-0.008697509765625,-0.0083770751953125,-0.00775146484375,-0.0074005126953125,-0.007965087890625,-0.0079193115234375,-0.00677490234375,-0.00677490234375,-0.006195068359375,-0.005645751953125,-0.005859375,-0.0054779052734375,-0.0046844482421875,-0.004180908203125,-0.0040740966796875,-0.004058837890625,-0.003936767578125,-0.003173828125,-0.002410888671875,-0.0018768310546875,-0.0019989013671875,-0.001434326171875,-0.0014495849609375,-0.0006103515625,-6.103515625e-05,0.000152587890625,0.000640869140625,0.0016632080078125,0.0013885498046875,0.0020751953125,0.0023193359375,0.0027618408203125,0.0030364990234375,0.00384521484375,0.00408935546875,0.004364013671875,0.0052947998046875,0.00543212890625,0.006011962890625,0.00616455078125,0.0068359375,0.006927490234375,0.00750732421875,0.0080718994140625,0.0087127685546875,0.0093536376953125,0.009307861328125,0.0096893310546875,0.0105438232421875,0.0106048583984375,0.0112152099609375,0.0116119384765625,0.0125732421875,0.0131988525390625,0.0132598876953125,0.0138092041015625,0.0140838623046875,0.014251708984375,0.01507568359375,0.01605224609375,0.0157623291015625,0.016937255859375,0.0174560546875,0.01849365234375,0.0183563232421875,0.0187225341796875,0.0199127197265625,0.02001953125,0.020538330078125,0.02142333984375,0.022186279296875,0.02301025390625,0.02294921875,0.02325439453125,0.02362060546875,0.02459716796875,0.0249481201171875,0.025238037109375,0.0260467529296875,0.0266876220703125,0.0276031494140625,0.02801513671875,0.028076171875,0.028839111328125,0.0297393798828125,0.030242919921875,0.0305023193359375,0.0310821533203125,0.032073974609375,0.0325164794921875,0.033538818359375,0.0335540771484375,0.0344696044921875,0.0344696044921875,0.035552978515625,0.035736083984375,0.0361175537109375
2.0,1749496572,,QCV3608133393.csv,Baseline Noise Measurement,NMRave.csv,Unused,Tune2.csv,32.061832427978516,2.0,212.951904296875,1.0,7.0,4.0,2.13326012312,33.89,1000.0,22.0,QCV,0.0255889892578125,0.025421142578125,0.025909423828125,0.02423095703125,0.0240020751953125,0.0237884521484375,0.023956298828125,0.0225677490234375,0.02197265625,0.021636962890625,0.0210723876953125,0.0207366943359375,0.019775390625,0.0191802978515625,0.01885986328125,0.01910400390625,0.0184478759765625,0.0181732177734375,0.017303466796875,0.016632080078125,0.01605224609375,0.0158233642578125,0.0157318115234375,0.0154266357421875,0.0146026611328125,0.01470947265625,0.0137786865234375,0.0137786865234375,0.0131988525390625,0.0120697021484375,0.0119476318359375,0.01153564453125,0.01116943359375,0.01025390625,0.0101470947265625,0.0094146728515625,0.0095367431640625,0.0086669921875,0.008880615234375,0.0079193115234375,0.0081329345703125,0.0074310302734375,0.0069427490234375,0.006256103515625,0.0061492919921875,0.00555419921875,0.0052337646484375,0.0048828125,0.0043487548828125,0.0043487548828125,0.003936767578125,0.0027008056640625,0.0032196044921875,0.0024566650390625,0.0023040771484375,0.0014495849609375,0.0020599365234375,0.0011749267578125,0.000274658203125,0.0001068115234375,-0.000213623046875,-0.0003662109375,-0.0009307861328125,-0.001373291015625,-0.00164794921875,-0.001800537109375,-0.0022125244140625,-0.0023040771484375,-0.003021240234375,-0.0037078857421875,-0.0032196044921875,-0.0032806396484375,-0.0038299560546875,-0.0045318603515625,-0.0052032470703125,-0.0051727294921875,-0.0053863525390625,-0.00579833984375,-0.0061187744140625,-0.006072998046875,-0.0068206787109375,-0.006805419921875,-0.007110595703125,-0.00701904296875,-0.007965087890625,-0.0081939697265625,-0.0087890625,-0.0088348388671875,-0.008941650390625,-0.010467529296875,-0.0094146728515625,-0.0102081298828125,-0.01025390625,-0.010498046875,-0.0110321044921875,-0.01116943359375,-0.0114593505859375,-0.01171875,-0.011810302734375,-0.01226806640625,-0.012969970703125,-0.013397216796875,-0.012939453125,-0.01275634765625,-0.01373291015625,-0.01446533203125,-0.0139923095703125,-0.013946533203125,-0.014739990234375,-0.0149688720703125,-0.0161285400390625,-0.01556396484375,-0.01605224609375,-0.0164642333984375,-0.0159759521484375,-0.016510009765625,-0.01678466796875,-0.0172271728515625,-0.0171051025390625,-0.01739501953125,-0.017913818359375,-0.0182342529296875,-0.017791748046875,-0.0177001953125,-0.0182342529296875,-0.018829345703125,-0.0184326171875,-0.0189666748046875,-0.0193023681640625,-0.0196380615234375,-0.0194091796875,-0.0198211669921875,-0.019256591796875,-0.019683837890625,-0.0205535888671875,-0.0202789306640625,-0.0204925537109375,-0.0206451416015625,-0.02001953125,-0.0213775634765625,-0.0217132568359375,-0.0213470458984375,-0.0212860107421875,-0.0217437744140625,-0.0216827392578125,-0.0223541259765625,-0.0218963623046875,-0.0225067138671875,-0.0225830078125,-0.0224456787109375,-0.022918701171875,-0.0228118896484375,-0.022735595703125,-0.0230712890625,-0.0228424072265625,-0.0227813720703125,-0.0236968994140625,-0.024200439453125,-0.0235137939453125,-0.023712158203125,-0.0242767333984375,-0.0234375,-0.023284912109375,-0.0237274169921875,-0.0240478515625,-0.0246734619140625,-0.024505615234375,-0.024566650390625,-0.024566650390625,-0.0247344970703125,-0.0245513916015625,-0.024566650390625,-0.0253448486328125,-0.0252532958984375,-0.0247344970703125,-0.0252685546875,-0.02490234375,-0.0256500244140625,-0.025482177734375,-0.0253143310546875,-0.0255584716796875,-0.0252685546875,-0.02569580078125,-0.024688720703125,-0.0252227783203125,-0.0247802734375,-0.02484130859375,-0.02630615234375,-0.0257415771484375,-0.0257110595703125,-0.0262603759765625,-0.0269317626953125,-0.025360107421875,-0.02606201171875,-0.0259857177734375,-0.02569580078125,-0.0260162353515625,-0.026031494140625,-0.0254669189453125,-0.0256195068359375,-0.0258026123046875,-0.02545166015625,-0.02569580078125,-0.0255126953125,-0.0254058837890625,-0.0260772705078125,-0.025299072265625,-0.0259552001953125,-0.025604248046875,-0.025787353515625,-0.0250244140625,-0.0252838134765625,-0.0255279541015625,-0.0254364013671875,-0.025787353515625,-0.0260009765625,-0.025848388671875,-0.0253448486328125,-0.0248870849609375,-0.0250701904296875,-0.025177001953125,-0.025115966796875,-0.0251617431640625,-0.02496337890625,-0.0247955322265625,-0.02484130859375,-0.02435302734375,-0.0253448486328125,-0.02484130859375,-0.02508544921875,-0.0246429443359375,-0.0246429443359375,-0.02447509765625,-0.0235595703125,-0.0233001708984375,-0.02392578125,-0.02349853515625,-0.02362060546875,-0.024078369140625,-0.022857666015625,-0.023193359375,-0.022979736328125,-0.022735595703125,-0.0224609375,-0.022491455078125,-0.0224761962890625,-0.0224456787109375,-0.022216796875,-0.0220489501953125,-0.021759033203125,-0.02215576171875,-0.021148681640625,-0.0211944580078125,-0.0214691162109375,-0.0209503173828125,-0.0203704833984375,-0.0205230712890625,-0.0204315185546875,-0.0200653076171875,-0.019927978515625,-0.020263671875,-0.0197906494140625,-0.0194091796875,-0.019195556640625,-0.0185546875,-0.0186309814453125,-0.01885986328125,-0.017578125,-0.0179595947265625,-0.018341064453125,-0.01776123046875,-0.0172271728515625,-0.0169219970703125,-0.0168304443359375,-0.0164947509765625,-0.01678466796875,-0.0166778564453125,-0.0160675048828125,-0.01580810546875,-0.0161590576171875,-0.0160980224609375,-0.0156097412109375,-0.0143585205078125,-0.0145111083984375,-0.0147705078125,-0.0140838623046875,-0.0136260986328125,-0.0141754150390625,-0.0138092041015625,-0.0137939453125,-0.01318359375,-0.0131072998046875,-0.0127105712890625,-0.0123443603515625,-0.0120697021484375,-0.0116424560546875,-0.011077880859375,-0.0103607177734375,-0.0107421875,-0.01043701171875,-0.0100860595703125,-0.0099334716796875,-0.0097198486328125,-0.009033203125,-0.008453369140625,-0.0091552734375,-0.0084075927734375,-0.00701904296875,-0.007354736328125,-0.0069122314453125,-0.0072021484375,-0.006561279296875,-0.00531005859375,-0.0060577392578125,-0.0048828125,-0.004974365234375,-0.0046844482421875,-0.004547119140625,-0.004058837890625,-0.0032958984375,-0.002777099609375,-0.0025634765625,-0.001678466796875,-0.001251220703125,-0.001861572265625,-0.000335693359375,-0.0004119873046875,-0.0003662109375,3.0517578125e-05,0.0003509521484375,0.0013275146484375,0.0017852783203125,0.0013885498046875,0.0022125244140625,0.0028076171875,0.0028228759765625,0.0037384033203125,0.0042572021484375,0.00439453125,0.004638671875,0.004791259765625,0.005523681640625,0.0062408447265625,0.0063934326171875,0.007354736328125,0.0079803466796875,0.00762939453125,0.0076751708984375,0.0087432861328125,0.0095062255859375,0.0102691650390625,0.0105438232421875,0.0111236572265625,0.0112762451171875,0.0125732421875,0.0122222900390625,0.0128173828125,0.0138397216796875,0.0137176513671875,0.0139923095703125,0.0152435302734375,0.0153656005859375,0.0159454345703125,0.016082763671875,0.01727294921875,0.0175323486328125,0.01824951171875,0.018463134765625,0.0184478759765625,0.0193328857421875,0.020233154296875,0.020660400390625,0.0212860107421875,0.021636962890625,0.021697998046875,0.0219268798828125,0.0236663818359375,0.0235137939453125,0.024383544921875,0.0245513916015625,0.025604248046875,0.0261383056640625,0.0261077880859375,0.026397705078125,0.028106689453125,0.0281524658203125,0.0280914306640625,0.0294342041015625,0.0304718017578125,0.030242919921875,0.0308685302734375,0.0318603515625,0.032684326171875,0.0330963134765625,0.0335693359375,0.0340423583984375,0.034393310546875,0.0354461669921875,0.0352935791015625,0.036041259765625,0.0365142822265625
2.0,1749496573,,QCV3608133393.csv,Baseline Noise Measurement,NMRave.csv,Unused,Tune2.csv,32.10773468017578,2.0,212.951904296875,1.0,7.0,4.0,2.13326012312,33.89,1000.0,22.0,QCV,0.0232696533203125,0.0230865478515625,0.022064208984375,0.02166748046875,0.0203399658203125,0.02069091796875,0.0197296142578125,0.0198974609375,0.0190887451171875,0.0190277099609375,0.0175018310546875,0.0174407958984375,0.017333984375,0.01776123046875,0.0160369873046875,0.016693115234375,0.0157012939453125,0.01470947265625,0.01446533203125,0.0141448974609375,0.0138397216796875,0.013397216796875,0.0128173828125,0.012725830078125,0.012176513671875,0.011688232421875,0.011474609375,0.0107879638671875,0.0102386474609375,0.00958251953125,0.0089569091796875,0.0090789794921875,0.00836181640625,0.0082550048828125,0.0084991455078125,0.007720947265625,0.00701904296875,0.0055694580078125,0.0063323974609375,0.0052947998046875,0.0044403076171875,0.0046539306640625,0.0046844482421875,0.0038909912109375,0.003448486328125,0.0033111572265625,0.00244140625,0.002166748046875,0.0018463134765625,0.00140380859375,0.0010528564453125,0.000823974609375,9.1552734375e-05,-0.0003814697265625,-9.1552734375e-05,-0.0013427734375,-0.0014801025390625,-0.0015106201171875,-0.001983642578125,-0.0029449462890625,-0.0023193359375,-0.003570556640625,-0.0041351318359375,-0.004058837890625,-0.0041351318359375,-0.00469970703125,-0.0050048828125,-0.0050811767578125,-0.0055389404296875,-0.0061492919921875,-0.005889892578125,-0.00628662109375,-0.0069580078125,-0.0075531005859375,-0.007476806640625,-0.008331298828125,-0.00860595703125,-0.00860595703125,-0.0092315673828125,-0.0094146728515625,-0.009796142578125,-0.010040283203125,-0.010528564453125,-0.009552001953125,-0.0112152099609375,-0.011505126953125,-0.0111541748046875,-0.0116119384765625,-0.013031005859375,-0.012420654296875,-0.012481689453125,-0.0130157470703125,-0.012847900390625,-0.01324462890625,-0.0137939453125,-0.014801025390625,-0.0146636962890625,-0.0147857666015625,-0.01458740234375,-0.015899658203125,-0.015625,-0.0158233642578125,-0.01611328125,-0.01666259765625,-0.016876220703125,-0.016357421875,-0.016998291015625,-0.0173187255859375,-0.01751708984375,-0.0179443359375,-0.0178680419921875,-0.01763916015625,-0.0179290771484375,-0.018218994140625,-0.0189971923828125,-0.018646240234375,-0.0186004638671875,-0.0192718505859375,-0.019378662109375,-0.020294189453125,-0.020111083984375,-0.0202484130859375,-0.0209808349609375,-0.0198974609375,-0.020751953125,-0.020843505859375,-0.021331787109375,-0.0212860107421875,-0.021759033203125,-0.02294921875,-0.0232391357421875,-0.0221405029296875,-0.023101806640625,-0.0227203369140625,-0.02252197265625,-0.022918701171875,-0.0227813720703125,-0.023468017578125,-0.0235137939453125,-0.02349853515625,-0.0236358642578125,-0.0236358642578125,-0.0237274169921875,-0.0248260498046875,-0.0238800048828125,-0.0246429443359375,-0.02496337890625,-0.024627685546875,-0.02471923828125,-0.025054931640625,-0.0254974365234375,-0.0255584716796875,-0.0261077880859375,-0.02581787109375,-0.0260009765625,-0.025970458984375,-0.0265350341796875,-0.026641845703125,-0.0271453857421875,-0.026519775390625,-0.0269317626953125,-0.0265045166015625,-0.0272979736328125,-0.0272369384765625,-0.026824951171875,-0.027435302734375,-0.027587890625,-0.0263519287109375,-0.027191162109375,-0.027313232421875,-0.0277252197265625,-0.0269317626953125,-0.027587890625,-0.0271453857421875,-0.0279083251953125,-0.028289794921875,-0.02801513671875,-0.0280609130859375,-0.0281982421875,-0.028472900390625,-0.0281829833984375,-0.0284271240234375,-0.0280609130859375,-0.028594970703125,-0.0287628173828125,-0.0276641845703125,-0.02838134765625,-0.0284271240234375,-0.02825927734375,-0.0280303955078125,-0.02801513671875,-0.0280303955078125,-0.0284576416015625,-0.0282745361328125,-0.029022216796875,-0.0285797119140625,-0.0287628173828125,-0.0286102294921875,-0.0285797119140625,-0.02874755859375,-0.02850341796875,-0.0282440185546875,-0.0282440185546875,-0.028350830078125,-0.0287322998046875,-0.0287628173828125,-0.028411865234375,-0.02838134765625,-0.0277557373046875,-0.0284271240234375,-0.028717041015625,-0.02777099609375,-0.0279083251953125,-0.0281982421875,-0.028472900390625,-0.027984619140625,-0.027984619140625,-0.0279083251953125,-0.0283966064453125,-0.0284423828125,-0.0277557373046875,-0.0274505615234375,-0.0275421142578125,-0.027679443359375,-0.0278472900390625,-0.0272064208984375,-0.027557373046875,-0.0278778076171875,-0.0266876220703125,-0.026641845703125,-0.026763916015625,-0.027069091796875,-0.026885986328125,-0.02593994140625,-0.026123046875,-0.026641845703125,-0.025848388671875,-0.025787353515625,-0.026153564453125,-0.0257568359375,-0.0261077880859375,-0.0251922607421875,-0.0244140625,-0.0253143310546875,-0.0249786376953125,-0.0245361328125,-0.0243988037109375,-0.025299072265625,-0.0243377685546875,-0.0245208740234375,-0.0242156982421875,-0.024383544921875,-0.0251007080078125,-0.0240936279296875,-0.023468017578125,-0.023468017578125,-0.0228729248046875,-0.02362060546875,-0.0226898193359375,-0.0225830078125,-0.0223846435546875,-0.0227508544921875,-0.022186279296875,-0.022064208984375,-0.0220947265625,-0.021881103515625,-0.0214385986328125,-0.021270751953125,-0.021240234375,-0.0206756591796875,-0.0209197998046875,-0.0206298828125,-0.0203094482421875,-0.01953125,-0.0194244384765625,-0.01971435546875,-0.0193634033203125,-0.0190582275390625,-0.01885986328125,-0.0189361572265625,-0.0181121826171875,-0.0178680419921875,-0.0178680419921875,-0.0175018310546875,-0.017608642578125,-0.0169830322265625,-0.0164642333984375,-0.016143798828125,-0.0164337158203125,-0.015625,-0.0157470703125,-0.0150909423828125,-0.015045166015625,-0.015106201171875,-0.015167236328125,-0.013824462890625,-0.0131072998046875,-0.014251708984375,-0.01409912109375,-0.0124969482421875,-0.0132598876953125,-0.0131072998046875,-0.01220703125,-0.0117340087890625,-0.011077880859375,-0.0104217529296875,-0.010955810546875,-0.0098876953125,-0.0106964111328125,-0.0103302001953125,-0.0095672607421875,-0.0087890625,-0.0086517333984375,-0.00811767578125,-0.0073089599609375,-0.007537841796875,-0.0071868896484375,-0.0070953369140625,-0.0074615478515625,-0.0065765380859375,-0.006256103515625,-0.005859375,-0.00531005859375,-0.0045928955078125,-0.0045166015625,-0.003265380859375,-0.003753662109375,-0.0033111572265625,-0.0031585693359375,-0.0021514892578125,-0.001556396484375,-0.00140380859375,-0.0012969970703125,-0.0006866455078125,6.103515625e-05,-0.0001678466796875,0.0002593994140625,0.000701904296875,0.0009002685546875,0.0018463134765625,0.0023040771484375,0.0026397705078125,0.003143310546875,0.0030364990234375,0.0032958984375,0.004302978515625,0.0052490234375,0.0057525634765625,0.006011962890625,0.006103515625,0.0069580078125,0.0070648193359375,0.0080108642578125,0.0079803466796875,0.008209228515625,0.0088348388671875,0.0087432861328125,0.009918212890625,0.01043701171875,0.01220703125,0.0120849609375,0.0119781494140625,0.0127716064453125,0.0135498046875,0.0135040283203125,0.0137786865234375,0.0146942138671875,0.0153350830078125,0.0158538818359375,0.015716552734375,0.016387939453125,0.0169830322265625,0.017608642578125,0.0181427001953125,0.0184173583984375,0.0194244384765625,0.0196990966796875,0.0200653076171875,0.0205841064453125,0.0216522216796875,0.021759033203125,0.0227813720703125,0.0233154296875,0.0238037109375,0.024169921875,0.0244140625,0.0252532958984375,0.026580810546875,0.0269927978515625,0.027130126953125,0.027984619140625,0.02838134765625,0.02880859375,0.0299224853515625,0.0305023193359375,0.0310821533203125,0.031219482421875,0.0321044921875,0.0322265625,0.03326416015625,0.033660888671875
